city,state_abbr,i_elec_score,i_gas_score,i_num_establishments,i_elec_1kdollars,i_elec_mwh,i_gas_1kdollars,i_gas_mcf,i_elec_lb_ghg,i_gas_lb_ghg,i_elec_class,i_gas_class
Arco,ID,168.94931161184647,825.662667670105,14.0,160.0,2447.0,51.0,9877.0,3018126.0,1185632.0,1,1
Arcola,IL,3244.801798987021,14562.33401817021,70.0,276.0,4235.0,124.0,24717.0,4326056.0,2967125.0,2,2
Arden Hills,MN,7069.786588144175,19914.16255578652,68.0,8108.0,109986.0,3536.0,844024.0,119044533.0,101318870.0,3,3
Ardmore,OK,107608.79650638127,1341370.2756265895,147.0,10795.0,215077.0,18438.0,2293271.0,456362446.0,275290450.0,3,3
Argyle,NY,28941.429073163392,253852.7909849992,68.0,215.0,3559.0,92.0,15507.0,6408683.0,1861475.0,1,1
Argyle,TX,675.7972464473859,3302.65067068042,55.0,151.0,2828.0,109.0,41143.0,3786916.0,4938970.0,1,2
Arkadelphia,AR,1977.0214500781103,12956.766601437255,46.0,1232.0,20281.0,635.0,109836.0,32361060.0,13185029.0,2,2
Arkansas City,KS,1351.252424406073,8479.704856531176,87.0,4607.0,61499.0,2464.0,667656.0,110748224.0,80147189.0,3,3
Arkoma,AR,542.3302365782637,1978.9355519533522,17.0,7.0,137.0,12.0,1460.0,290488.0,175230.0,1,1
Arkoma,OK,1626.990709734791,5936.806655860056,17.0,7.0,137.0,12.0,1460.0,290488.0,175230.0,1,1
Arlington,MA,28864.720842742016,119395.82110892025,90.0,3320.0,24827.0,1119.0,151208.0,26944030.0,18151441.0,3,3
Arlington,NY,2332.6526978417264,5287.198561151079,22.0,789.0,7706.0,60.0,11576.0,8363509.0,1389566.0,2,1
Arlington,TN,1013.6958696710788,4953.97600602063,30.0,3570.0,62876.0,1458.0,328327.0,105400233.0,39413200.0,3,3
Arlington,TX,1100380.6110298482,6925534.705074293,1547.0,24657.0,462794.0,17841.0,6732608.0,619681188.0,808200348.0,3,3
Arlington,VT,4665.305395683453,10574.397122302158,22.0,789.0,7706.0,60.0,11576.0,8363509.0,1389566.0,2,1
Arlington,WA,37476.74053295827,224777.2492532832,233.5,3495.0,78792.25,1817.75,243254.25,97184388.25,29200882.25,3,3
Arlington Heights,IL,443972.09176345024,2143992.1175321187,547.0,6060.0,93101.0,2733.0,543434.0,158726996.0,65235257.0,3,3
Arma,KS,631.8879534070841,1710.9226064146624,11.0,49.0,656.0,26.0,7123.0,1181567.0,855086.0,1,1
Armagh,PA,86765.73219925333,1210958.0646163858,140.75,2699.25,39006.5,1300.5,175673.5,74972283.0,21088343.0,3,3
Armstrong,PA,577.9308640818688,2372.5677937056453,770.0,850.0,12278.0,409.0,55295.0,23660663.0,6637812.0,2,2
Arnold,IL,23889.822148884497,124742.78030264545,68.0,1341.0,18837.0,558.0,88700.0,19244184.0,10647807.0,2,2
Arnold,MN,288.9654320409344,1186.2838968528226,16.0,76.0,1037.0,33.0,7957.0,1122250.0,955147.0,1,1
Arnold,MO,47779.644297769,249485.5606052909,68.0,1341.0,18837.0,558.0,88700.0,19244184.0,10647807.0,2,2
Arnold,PA,1722.3977754464565,6320.009496753082,21.0,624.0,9014.0,300.0,40598.0,15368377.0,4873504.0,2,2
Arnolds Park,IA,506.8479348355394,2476.988003010315,13.0,38.0,631.0,26.0,5426.0,682800.0,651337.0,1,1
Arroyo Grande,CA,10112.711197931534,54187.82219303953,81.0,929.0,7792.0,804.0,118385.0,10433932.0,14211253.0,2,2
Artesia,CA,85211.4119502282,549269.8911410745,83.0,874.0,7330.0,756.0,111368.0,9815452.0,13368869.0,2,2
Artesia,NM,1201.3330848729547,8124.298327778092,56.0,6260.0,107266.0,952.0,227632.0,227604248.0,27325546.0,3,3
Arthur,IL,3140.305725880196,9028.899734411356,74.0,5558.0,85389.0,2507.0,498418.0,87233964.0,59831412.0,3,3
Arthur,ND,1333.5024174467646,5135.180125501492,8.0,85.0,1071.0,12.0,4501.0,1159308.0,540253.0,1,1
Arundel,ME,17696.041979168884,92345.45198117646,31.0,200.0,2232.0,113.0,14726.0,2422089.0,1767723.0,1,1
Arvada,CO,232381.85685355746,1187488.261312071,501.0,16174.0,220072.0,5731.0,1172006.0,385634161.0,140690732.0,3,3
Arvin,CA,772.3636087022669,3356.680663319641,111.0,1746.0,14648.0,1511.0,222536.0,19613354.0,26713834.0,2,3
Asbury,IA,438.8847715740527,1541.690425605907,14.0,40.0,670.0,27.0,5760.0,724902.0,691499.0,1,1
Asbury Park,NJ,15265.736049721521,73246.40605757036,42.0,113.0,1115.0,61.0,9314.0,2149077.0,1118041.0,1,1
Ashburnham,MA,9096.927811191363,51622.98467003008,26.0,154.0,1154.0,52.0,7027.0,1252086.0,843495.0,1,1
Ashburnham,NH,3032.309270397121,17207.661556676692,26.0,154.0,1154.0,52.0,7027.0,1252086.0,843495.0,1,1
Ashby,MA,5183.26938514522,17292.53607897094,28.0,54.0,407.0,18.0,2479.0,441760.0,297601.0,1,1
Ashby,NH,2073.307754058088,6917.014431588376,28.0,54.0,407.0,18.0,2479.0,441760.0,297601.0,1,1
Ashdown,AR,3551.155498074614,34288.92037902644,17.0,1046.0,17217.0,539.0,93243.0,36532055.0,11193137.0,2,2
Ashfield,MA,51374.08942299146,426927.5955034958,28.0,106.0,794.0,36.0,4836.0,861766.0,580548.0,1,1
Ashford,CT,17860.564623273465,90733.03464395886,27.0,40.0,309.0,14.0,2226.0,335467.0,267243.0,1,1
Ashland,KS,863.4344616492618,6472.972992437884,32.0,270.0,3604.0,144.0,39128.0,6490437.0,4697053.0,1,2
Ashland,KY,80324.52596726884,692454.7274591,163.0,57486.0,1014419.0,15604.0,4139054.0,1729475844.0,496863147.0,3,3
Ashland,MA,216535.95482984788,2059258.1859970645,74.0,6363.0,47576.0,2144.0,289760.0,51632798.0,34783575.0,3,3
Ashland,ME,775.5210853220008,1672.9491663942465,19.0,1106.0,12332.0,625.0,81370.0,13383769.0,9767933.0,2,2
Ashland,NH,4963.436027431682,18806.925225374882,12.0,914.0,7404.0,269.0,31298.0,8035764.0,3757151.0,2,2
Ashland,NY,506.8479348355394,2476.988003010315,15.0,55.0,911.0,24.0,3971.0,1641147.0,476690.0,1,1
Ashland,OH,18729.15390570146,134978.00486166697,175.0,4009.0,57450.0,1513.0,314558.0,97946925.0,37760408.0,3,3
Ashland,OR,25472.632149718906,163202.11530138555,160.0,1171.0,19344.0,504.0,88034.0,23859755.0,10567871.0,2,2
Ashland,PA,168.94931161184647,825.662667670105,128.0,5281.0,76397.0,2540.0,343960.0,147130071.0,41289976.0,3,3
Ashland,VA,14592.329444754492,92258.65404292397,70.0,3263.0,49768.0,1102.0,249352.0,61696834.0,29932911.0,3,3
Ashland,WI,1331.9980861935305,8053.923036173864,46.0,506.0,6744.0,203.0,40177.0,7299019.0,4822965.0,2,2
Ashley,IN,59017.84042495192,586505.2016012489,11.0,14056.0,201544.0,8035.0,1610234.0,343611107.0,193296799.0,3,3
Ashtabula,OH,19363.324433377416,149243.97275187387,75.0,5885.0,84345.0,2221.0,461812.0,143798888.0,55437214.0,3,3
Ashwaubenon,WI,179478.15851651144,1285163.2195339869,173.0,17976.0,239795.0,7215.0,1428654.0,312996064.0,171499461.0,3,3
Aspen,CO,6471.582761762904,48184.32623544824,79.0,111.0,1505.0,39.0,8013.0,2636661.0,961932.0,1,1
Aspinwall,PA,168.94931161184647,825.662667670105,10.0,65.0,945.0,31.0,4254.0,1610312.0,510650.0,1,1
Aston,PA,118063.20605702787,735180.2318228198,63.0,1042.0,15057.0,502.0,67813.0,29016715.0,8140411.0,2,2
Astoria,OR,5261.86583251848,27626.881968779937,81.0,298.0,4928.0,129.0,22428.0,6078600.0,2692310.0,2,2
Atascadero,CA,25156.235057550817,147804.74785051864,166.0,980.0,8225.0,848.0,124955.0,11012946.0,14999883.0,2,2
Atchison,KS,4076.619335675367,27091.72725220781,50.0,8018.0,107043.0,4288.0,1162107.0,192765972.0,139502470.0,3,3
Atchison,MO,2038.3096678376835,13545.863626103905,50.0,8018.0,107043.0,4288.0,1162107.0,192765972.0,139502470.0,3,3
Atglen,PA,258.50702844066694,557.6497221314155,7.0,36.0,513.0,17.0,2311.0,988708.0,277374.0,1,1
Athens,ME,1292.5351422033345,2788.2486106570777,13.0,87.0,972.0,49.0,6416.0,1055301.0,770195.0,1,1
Athens,NY,112817.6260611612,1466564.6852909331,46.0,5188.0,75144.0,2494.0,338217.0,144628739.0,40600554.0,3,3
Athens,OH,6553.325518790698,32260.2609716322,80.0,334.0,4789.0,126.0,26219.0,8164145.0,3147434.0,2,2
Athens,PA,13771.66940183653,63375.47538160117,151.0,8560.0,123684.0,4122.0,557040.0,238355018.0,66868620.0,3,3
Athens,TX,8442.240279452471,40181.67768313832,108.0,3210.0,60253.0,2323.0,876545.0,80678720.0,105222768.0,3,3
Athens,VT,18803.64667666261,171907.64331335234,2.0,9.0,89.0,1.0,133.0,96047.0,15958.0,1,1
Atherton,CA,12384.266483040612,103497.92402393227,26.0,91.0,762.0,79.0,11571.0,1019797.0,1388986.0,1,1
Athol,ID,258.50702844066694,557.6497221314155,8.0,180.0,2754.0,58.0,11116.0,3396881.0,1334421.0,1,1
Athol,MA,9573.562802111364,26286.433326748458,37.0,2632.0,19679.0,887.0,119853.0,21356776.0,14387464.0,2,2
Atkinson,MA,2228.4377702147985,5956.572914150973,26.0,145.0,1177.0,43.0,4977.0,1277893.0,597484.0,1,1
Atkinson,NE,168.94931161184647,825.662667670105,50.0,563.0,7315.0,241.0,59693.0,7917397.0,7165654.0,2,2
Atkinson,NH,8913.751080859194,23826.29165660389,26.0,145.0,1177.0,43.0,4977.0,1277893.0,597484.0,1,1
Atlanta,MI,288.9654320409344,1186.2838968528226,28.0,124.0,1795.0,57.0,9983.0,2343395.0,1198417.0,1,1
Atlanta,TX,20085.84625096861,180578.84131042392,63.0,471.0,8842.0,341.0,128625.0,18760554.0,15440470.0,2,2
Atlantic,IA,1032.3837732611082,7298.635660107988,85.0,520.0,8596.0,348.0,73936.0,9304245.0,8875510.0,2,2
Atlantic City,NJ,14096.52880298357,104003.0903035448,69.0,115.0,1127.0,62.0,9416.0,2172703.0,1130332.0,1,1
Atlantic Highlands,NJ,2687.405942251663,4174.370476122549,25.0,148.0,1455.0,80.0,12152.0,2803966.0,1458742.0,1,1
Atoka,OK,2610.8964935841227,12679.638335140084,34.0,127.0,2522.0,216.0,26893.0,5351703.0,3228295.0,1,2
Atoka,TN,6579.422430036243,23723.92296150588,21.0,48.0,839.0,19.0,4380.0,1406206.0,525835.0,1,1
Attleboro,MA,661217.1280646335,3430921.9485386964,202.0,12043.0,90048.0,4058.0,548431.0,97725864.0,65835186.0,3,3
Attleboro,RI,220405.70935487785,1143640.6495128984,202.0,12043.0,90048.0,4058.0,548431.0,97725864.0,65835186.0,3,3
Atwater,CA,337.89862322369294,1651.32533534021,59.0,2052.0,17212.0,1776.0,261499.0,23047328.0,31390986.0,2,3
Atwood,KS,2290.7478773197367,14372.837730829562,79.0,307.0,4099.0,164.0,44501.0,7381699.0,5342049.0,2,2
Au Sable,NY,337.89862322369294,1651.32533534021,18.0,97.0,1606.0,41.0,6995.0,2890967.0,839714.0,1,1
Auburn,CA,6820.35121077771,33605.157775199244,104.0,655.0,5495.0,567.0,83489.0,7358369.0,10022267.0,2,2
Auburn,IN,19422.66052150268,84265.87526126951,80.0,27697.0,397145.0,15833.0,3172987.0,677090210.0,380893886.0,3,3
Auburn,KY,258.50702844066694,557.6497221314155,16.0,95.0,1672.0,26.0,6822.0,2802578.0,818886.0,1,1
Auburn,MA,146103.19187634654,973393.256450252,81.0,4050.0,30285.0,1365.0,184450.0,32867393.0,22141845.0,3,3
Auburn,ME,348470.45549854124,3447944.0887190243,127.0,5301.0,59109.0,2995.0,390013.0,64149064.0,46818183.0,3,3
Auburn,NE,1108.4447645255113,6718.795541968489,80.0,1434.0,18640.0,615.0,152107.0,20174878.0,18259309.0,2,3
Auburn,NH,10565.752544995668,39110.95509181808,27.0,90.0,732.0,27.0,3096.0,794877.0,371648.0,1,1
Auburn,WA,419539.06730298727,2445728.2932703365,436.0,6920.0,156005.0,3598.0,481629.0,192419356.0,57816025.0,3,3
Auburn Hills,MI,667072.3336474025,3869002.25465064,336.0,20281.0,293440.0,9382.0,1631685.0,383009413.0,195871837.0,3,3
Audubon,NJ,7410.708959302316,41824.2762318362,23.0,326.0,3205.0,176.0,26765.0,6175846.0,3212936.0,1,2
Augusta,KS,5337.556155958949,17208.884147494267,48.0,1426.0,19038.0,763.0,206682.0,34283564.0,24810613.0,2,3
Augusta,ME,104130.13868622028,1323413.832703675,79.0,1203.0,13416.0,680.0,88525.0,14560467.0,10626727.0,2,2
Augusta,NY,61249.16848053187,1101936.5982493216,31.0,113.0,1877.0,48.0,8178.0,3379701.0,981673.0,1,1
Aumsville,OR,337.89862322369294,1651.32533534021,13.0,164.0,2711.0,71.0,12339.0,3344099.0,1481155.0,1,1
Aurelius,NY,3342.802081340916,13573.010921683403,215.0,184.0,3048.0,79.0,13280.0,5488280.0,1594134.0,1,1
Aurora,CO,547098.0456504435,4285786.246804686,905.0,7627.0,103776.0,2703.0,552664.0,181847407.0,66343305.0,3,3
Aurora,IL,1183400.443621232,8277899.115870479,1123.0,73617.0,1131008.0,33207.0,6601747.0,1928248482.0,792491433.0,3,3
Aurora,IN,2107.8649814081173,13493.183708216862,16.0,238.0,3407.0,136.0,27223.0,5809263.0,3267973.0,1,2
Aurora,KY,1053.9324907040584,6746.591854108431,16.0,238.0,3407.0,136.0,27223.0,5809263.0,3267973.0,1,2
Aurora,MN,258.50702844066694,557.6497221314155,11.0,73.0,986.0,32.0,7566.0,1067128.0,908233.0,1,1
Aurora,MO,4468.993454682728,24821.87261789919,47.0,235.0,3295.0,98.0,15515.0,3366138.0,1862484.0,1,1
Aurora,NE,2394.787233875463,9723.016051726749,82.0,808.0,10498.0,346.0,85666.0,11362469.0,10283622.0,2,2
Aurora,NY,50104.4199240129,306908.110556521,212.0,1272.0,21099.0,544.0,91921.0,37989407.0,11034459.0,2,2
Aurora,OH,226458.0569990694,1226646.5047408156,230.0,3457.0,49544.0,1305.0,271266.0,84466659.0,32563508.0,3,3
Aurora,TX,168.94931161184647,825.662667670105,41.0,70.0,1316.0,51.0,19140.0,1761641.0,2297566.0,1,1
Aurora,UT,746.7618499328344,2306.5457685664937,13.0,422.0,6665.0,154.0,27981.0,8220924.0,3358911.0,2,2
Austerlitz,MA,337.89862322369294,1651.32533534021,12.0,68.0,1121.0,29.0,4882.0,2017624.0,586042.0,1,1
Austerlitz,NY,1013.6958696710788,4953.97600602063,12.0,68.0,1121.0,29.0,4882.0,2017624.0,586042.0,1,1
Austin,MN,5425.812689733145,34944.275288826815,89.0,6051.0,82082.0,2639.0,629891.0,88842376.0,75613797.0,3,3
Ava,MO,3083.939847073274,15665.567098351534,8.0,1458.0,20478.0,607.0,96428.0,20920874.0,11575519.0,2,2
Ava,NY,1292.5351422033345,2788.2486106570777,14.0,38.0,625.0,16.0,2724.0,1125648.0,326957.0,1,1
Avalon,NJ,1925.5481665604,7652.364997274057,7.0,15.0,144.0,8.0,1201.0,277074.0,144146.0,1,1
Avilla,IN,711.2795481901103,2804.598219623457,21.0,4115.0,59004.0,2352.0,471408.0,100594779.0,56589116.0,3,3
Aviston,IL,168.94931161184647,825.662667670105,50.0,63.0,971.0,28.0,5665.0,991540.0,680070.0,1,1
Avoca,NY,4485.9672451690385,24551.68679655763,49.0,163.0,2700.0,70.0,11764.0,4861960.0,1412212.0,1,1
Avon,CT,47959.23779025957,178079.13461874519,80.0,848.0,6611.0,289.0,47616.0,7175160.0,5715952.0,2,2
Avon,IN,22754.32737310251,116261.61559838546,49.0,534.0,7657.0,305.0,61178.0,13054912.0,7343979.0,2,2
Avon,MA,51471.95108825689,174455.35676657624,54.0,1402.0,10482.0,472.0,63839.0,11375577.0,7663409.0,2,2
Avon,MN,337.89862322369294,1651.32533534021,14.0,815.0,11051.0,355.0,84805.0,11961267.0,10180241.0,2,2
Avon,NY,29217.231052824853,171436.66518858814,90.0,1852.0,30715.0,792.0,133817.0,55304146.0,16063723.0,3,2
Avon,OH,370941.96703173686,3267385.959974218,220.0,5214.0,74727.0,1968.0,409151.0,127401259.0,49115616.0,3,3
Avon Lake,OH,132474.59423243714,787263.7615337856,129.0,6555.0,93944.0,2474.0,514373.0,160165129.0,61746713.0,3,3
Avon-by-the-Sea,NJ,5712.609824995549,32245.701049653555,7.0,11.0,104.0,6.0,871.0,201083.0,104612.0,1,1
Avondale,AZ,84815.22953201176,695120.1015342965,110.0,858.0,14138.0,108.0,18659.0,18157608.0,2239867.0,2,1
Ayer,MA,188009.42454410665,1240822.4712880957,61.0,2992.0,22373.0,1008.0,136263.0,24280862.0,16357339.0,2,2
Ayr,PA,31403.076879202818,226288.8116046757,26.0,2419.0,34951.0,1165.0,157410.0,59587328.0,18895883.0,3,3
Azle,TX,3998.4925376924516,16591.888399287112,78.0,616.0,11559.0,446.0,168153.0,15477144.0,20185594.0,2,3
Aztec,NM,4036.1585207820453,15273.822499263242,192.0,353.0,6049.0,54.0,12838.0,7769353.0,1541051.0,2,1
Azusa,CA,581058.7238314691,4618247.727984435,259.0,13132.0,110165.0,11364.0,1673693.0,147511921.0,200914594.0,3,3
Babbitt,MN,1155.8617281637376,4745.1355874112905,10.0,1349.0,18301.0,588.0,140440.0,19808205.0,16858774.0,2,2
Babylon,NY,6580454.093062057,41250942.19518047,1793.0,14120.0,234125.0,6038.0,1020014.0,436787105.0,122445262.0,3,3
Baden,PA,337.89862322369294,1651.32533534021,9.0,9.0,125.0,4.0,561.0,212400.0,67355.0,1,1
Baggs,WY,1598.498301208355,12038.495650123125,7.0,220.0,3177.0,66.0,16709.0,5566859.0,2005736.0,1,1
Bagley,MN,863.4344616492618,6472.972992437884,57.0,1233.0,16732.0,538.0,128401.0,18110205.0,15413606.0,2,2
Baileyville,ME,12897.515494001318,113817.40982907561,7.0,17490.0,195037.0,9883.0,1286894.0,211667559.0,154482232.0,3,3
Bainbridge,GA,19348.86124686661,265128.53737543355,96.0,2884.0,49422.0,956.0,233123.0,78424210.0,27984690.0,3,3
Bainbridge,NY,8613.530295332203,34714.10964004696,36.0,208.0,3446.0,89.0,15013.0,6204418.0,1802144.0,1,1
Bainbridge Island,WA,15476.659667909587,73719.13811894866,173.0,966.0,21785.0,502.0,67257.0,26870347.0,8073702.0,2,2
Baird,TX,337.89862322369294,1651.32533534021,76.0,242.0,4535.0,175.0,65980.0,6072956.0,7920468.0,2,2
Baker,LA,7262.33152351157,35214.19549221219,37.0,638.0,12568.0,1142.0,367197.0,20053782.0,44079257.0,2,3
Baker City,OR,866.341111626566,2925.002815407428,82.0,3067.0,50681.0,1322.0,230644.0,62510901.0,27687089.0,3,3
Bakersfield,CA,228621.017159007,1730897.4658227926,2899.0,22719.0,190583.0,19660.0,2895459.0,255193000.0,347578674.0,3,3
Bakersfield,MO,481.91767182690194,1373.8400174806152,1.0,1.0,16.0,0.0,77.0,16690.0,9234.0,1,1
Balch Springs,TX,119762.1631459739,578076.5495023811,80.0,1698.0,31865.0,1228.0,463558.0,42666695.0,55646740.0,3,3
Balcones Heights,TX,863.4344616492618,6472.972992437884,11.0,97.0,1823.0,70.0,26519.0,2440880.0,3183444.0,1,2
Bald Eagle,PA,1312.4395191447252,7304.241576239848,40.0,2036.0,29413.0,980.0,132467.0,50145332.0,15901708.0,3,2
Bald Knob,AR,337.89862322369294,1651.32533534021,9.0,124.0,2043.0,64.0,11064.0,3259932.0,1328210.0,1,1
Baldwin,LA,2205.191518677281,16696.567973055724,25.0,185.0,3652.0,332.0,106703.0,7749186.0,12808946.0,1,2
Baldwin,ME,3035.5979514002397,7071.588013512041,11.0,30.0,336.0,17.0,2216.0,364443.0,265983.0,1,1
Baldwin,PA,1053.844936227195,6942.47482775527,44.0,336.0,4853.0,162.0,21859.0,8274755.0,2624028.0,2,1
Baldwin,WI,1792.3437561548208,7112.80424039929,23.0,2025.0,27019.0,813.0,160976.0,29244648.0,19323954.0,3,3
Baldwin Park,CA,694480.3209243723,6597885.7470756015,349.0,9966.0,83600.0,8624.0,1270104.0,111941359.0,152466679.0,3,3
Baldwyn,MS,5424.204883533514,12342.294125680171,24.0,1739.0,30008.0,943.0,216843.0,50302840.0,26030417.0,3,3
Ball,LA,449.7580185993547,1066.2195862592523,8.0,13.0,262.0,24.0,7642.0,555023.0,917420.0,1,1
Ballard,UT,168.94931161184647,825.662667670105,14.0,80.0,1264.0,29.0,5308.0,1559452.0,637162.0,1,1
Ballinger,TX,427.45634005251327,1383.3123898015203,63.0,639.0,11994.0,462.0,174480.0,16059437.0,20945032.0,2,3
Ballston,NY,13400.449139239176,53808.181605397775,63.0,1294.0,21458.0,553.0,93485.0,38635542.0,11222136.0,2,2
Ballwin,MO,9335.919495209233,71862.72704769806,82.0,316.0,4443.0,132.0,20919.0,4538519.0,2511163.0,2,1
Bally,PA,6603.665614955535,23377.560434839994,14.0,84.0,1216.0,41.0,5478.0,2344190.0,657644.0,1,1
Baltic,OH,1726.8689232985237,12945.945984875763,12.0,568.0,8140.0,214.0,44570.0,13878305.0,5350351.0,2,2
Baltimore,MD,5229681.582739557,42639863.615688026,1635.0,83276.0,1057131.0,37493.0,4260618.0,2037236141.0,511456011.0,3,3
Baltimore,OH,168.94931161184647,825.662667670105,59.0,1053.0,15086.0,397.0,82600.0,25719925.0,9915522.0,2,2
Bangor,ME,148242.84431117054,1324335.4761407636,115.0,1628.0,18153.0,920.0,119774.0,19700427.0,14378046.0,2,2
Bangor,NY,20078.490870286932,365660.87408110034,32.0,139.0,2311.0,60.0,10069.0,4161183.0,1208663.0,1,1
Banning,CA,49760.50007252442,300598.8689562968,83.0,1339.0,11229.0,1158.0,170601.0,15036029.0,20479414.0,2,3
Bannockburn,IL,480.0644817163516,1442.4849167308719,54.0,1700.0,26112.0,767.0,152420.0,44518968.0,18296864.0,3,3
Bar Harbor,ME,10214.120158135727,47495.06910077043,41.0,180.0,2012.0,102.0,13277.0,2183842.0,1593843.0,1,1
Baraboo,WI,3680.5358116739003,17814.303366935263,58.0,5024.0,67016.0,2016.0,399269.0,87473587.0,47929270.0,3,3
Baraga,MI,7065.648648113972,47729.59090126113,28.0,222.0,3207.0,103.0,17834.0,4186313.0,2140849.0,1,1
Barberton,OH,124945.72882254102,886190.6482016152,177.0,4677.0,67031.0,1765.0,367013.0,114280308.0,44057239.0,3,3
Barbourville,KY,2332.6526978417264,5287.198561151079,24.0,868.0,15317.0,236.0,62497.0,25676318.0,7502366.0,2,2
Bardstown,KY,8322.789183316101,37229.032203091614,86.0,9427.0,166358.0,2559.0,678777.0,278867264.0,81482255.0,3,3
Bargersville,IN,5742.546243059574,22647.65997932233,34.0,173.0,2478.0,99.0,19801.0,4225478.0,2377023.0,1,1
Barkhamsted,CT,28359.75940830552,84505.68904066227,28.0,253.0,1975.0,86.0,14227.0,2143881.0,1707881.0,1,1
Barling,AR,32864.82143928345,279091.4529293241,24.0,82.0,1346.0,42.0,7288.0,2855335.0,874852.0,1,1
Barnard,VT,6185.2238228576025,23485.982312706343,13.0,200.0,1951.0,15.0,2930.0,2116883.0,351712.0,1,1
Barnegat,NJ,65332.713353316874,309057.034106708,55.0,109.0,1075.0,59.0,8976.0,2071174.0,1077512.0,1,1
Barnet,NH,1357.758102100042,7952.544656278719,22.0,131.0,1278.0,10.0,1919.0,1386759.0,230405.0,1,1
Barnet,VT,5431.032408400168,31810.178625114877,22.0,131.0,1278.0,10.0,1919.0,1386759.0,230405.0,1,1
Barnstable Town,MA,451262.2134997998,4199889.417765402,245.0,1916.0,14323.0,646.0,87232.0,15544058.0,10471598.0,2,2
Barnstead,NH,13074.768919151553,56466.71107833277,35.0,45.0,364.0,13.0,1540.0,395336.0,184841.0,1,1
Barr,PA,7369.761630428662,23519.38598331773,65.0,337.0,4869.0,162.0,21931.0,9383979.0,2632601.0,2,1
Barre,NY,844.7465580592324,4128.313338350525,36.0,633.0,10491.0,271.0,45704.0,18888723.0,5486446.0,2,2
Barre,VT,70261.61544258983,491702.671964979,41.0,1570.0,15343.0,120.0,23046.0,16651241.0,2766543.0,2,2
Barrett,MN,1335.2756605327095,3469.2619482456444,32.0,139.0,1886.0,61.0,14477.0,2041854.0,1737823.0,1,1
Barrington,IL,6870.699875452893,27176.066982603475,148.0,877.0,13470.0,395.0,78623.0,22964318.0,9438112.0,2,2
Barrington,MA,57256.26387686263,276054.48805138236,50.0,139.0,1032.0,100.0,11443.0,1119683.0,1373693.0,1,1
Barrington,NH,28312.046216257,107473.29045255356,44.0,131.0,1064.0,39.0,4499.0,1155168.0,540103.0,1,1
Barrington,NJ,43222.41450418373,351550.7860822178,19.0,415.0,4086.0,225.0,34125.0,7874221.0,4096503.0,2,2
Barrington,NY,2317.090826106801,10070.041989958925,88.0,307.0,5084.0,131.0,22149.0,9153893.0,2658853.0,2,1
Barrington,RI,57256.26387686263,276054.48805138236,50.0,139.0,1032.0,100.0,11443.0,1119683.0,1373693.0,1,1
Barrington Hills,IL,10841.089974349192,47056.674719238035,844.0,112.0,1726.0,51.0,10075.0,2942628.0,1209391.0,1,1
Barron,WI,1236.815386615679,7626.245876721129,30.0,375.0,4998.0,150.0,29778.0,5409872.0,3574675.0,2,2
Barstow,CA,6513.976945326489,26775.44908858975,41.0,997.0,8365.0,863.0,127083.0,11200541.0,15255392.0,2,2
